distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 optim_v-5 optim_v-6 optim_v-7 optim_v-8 optim_v-9 optim_v-10 optim_v-11 optim_v-12 optim_v-13 optim_v-14 optim_v-15 
446.1147 447 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093944 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.3738 448 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093924 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.2175 449 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338042 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.8785 450 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.33804 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.0094 451 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370929 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.0637 452 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370729 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.0882 453 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632656 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.9258 454 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632456 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.4439 455 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.2e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.833 456 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 8e-08 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.2745 457 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637445 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.2182 458 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637425 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.511 459 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628248 0.06980012 0.0008258637 0.0001375531 
446.5931 460 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628228 0.06980012 0.0008258637 0.0001375531 
446.9827 461 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980112 0.0008258637 0.0001375531 
445.1521 462 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06979912 0.0008258637 0.0001375531 
445.545 463 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008268637 0.0001375531 
444.3655 464 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008248637 0.0001375531 
444.6532 465 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001385531 
446.0264 466 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001365531 
444.8427 467 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.8287 468 0.1067885 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.9693 469 0.1067865 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.2347 470 0.1067875 0.06254434 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.7671 471 0.1067875 0.06254234 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.687 472 0.1067875 0.06254334 0.1006466 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.4573 473 0.1067875 0.06254334 0.1006446 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
447.3998 474 0.1067875 0.06254334 0.1006456 0.3378712 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.6104 475 0.1067875 0.06254334 0.1006456 0.3378692 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.3487 476 0.1067875 0.06254334 0.1006456 0.3378702 0.05228806 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.1442 477 0.1067875 0.06254334 0.1006456 0.3378702 0.05228606 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.4407 478 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093944 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.3689 479 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093924 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.9052 480 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338042 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.2248 481 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.33804 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.9223 482 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370929 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.1852 483 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370729 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
446.8243 484 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632656 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.877 485 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632456 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.967 486 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.2e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
442.8358 487 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 8e-08 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.5246 488 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637445 0.3628238 0.06980012 0.0008258637 0.0001375531 
445.4938 489 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637425 0.3628238 0.06980012 0.0008258637 0.0001375531 
444.7292 490 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628248 0.06980012 0.0008258637 0.0001375531 
444.7808 491 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628228 0.06980012 0.0008258637 0.0001375531 
446.1393 492 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980112 0.0008258637 0.0001375531 
445.7612 493 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06979912 0.0008258637 0.0001375531 
445.8543 494 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008268637 0.0001375531 
445.6943 495 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008248637 0.0001375531 
446.2016 496 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001385531 
445.8582 497 0.1067875 0.06254334 0.1006456 0.3378702 0.05228706 0.8093934 0.338041 0.02370829 0.01632556 1.125532e-07 0.8637435 0.3628238 0.06980012 0.0008258637 0.0001365531 
445.8261 498 0.1059127 0.06260205 0.09762909 0.278214 0.04005872 0.869549 0.3804083 0.02617087 0.01868733 1.023517e-07 0.804374 0.2918806 0.0638107 0.0006618861 0.0001355503 
455.8545 499 0.1101987 0.0587065 0.1080122 0.3151852 0.05373262 0.9336869 0.3692344 0.02465275 0.01408744 1.050988e-07 1.157042 0.3726821 0.05523733 0.000735468 0.0001134749 
623.321 500 0.08592346 0.07227468 0.1036285 0.3562678 0.03896861 1.134215 0.3135137 0.02635442 0.01384813 1.125494e-07 0.8082562 0.2709512 0.05932083 0.0007090533 0.0001197185 
654.9657 501 0.09863763 0.07818243 0.0898682 0.3548781 0.05063027 0.9850087 0.3966553 0.01884413 0.01594667 8.554106e-08 1.06185 0.2571048 0.07258658 0.0006954584 0.0001136965 
449.5098 502 0.1031608 0.06301354 0.09110239 0.3803874 0.04363611 0.9000038 0.3035066 0.02486175 0.01830733 1.013735e-07 1.090687 0.3740681 0.05188237 0.0007429708 0.0001287746 
634.4263 503 0.09620209 0.07478069 0.08832048 0.4007475 0.04412323 1.095248 0.3117578 0.02536176 0.01380815 8.01e-08 0.9248599 0.2624931 0.06159358 0.0007222432 0.0001052681 
669.0507 504 0.1045723 0.07866745 0.1175071 0.3558 0.03666944 0.7862766 0.344316 0.02388185 0.01705804 9.117587e-08 0.7904537 0.2796776 0.06318733 0.0006632719 0.0001376483 
662.7186 505 0.07867037 0.07998368 0.09182016 0.3498921 0.04980689 0.7973054 0.4068704 0.02194381 0.01555052 1.098023e-07 0.8019016 0.3660472 0.05510201 0.0006420781 0.0001313035 
455.0355 506 0.1082461 0.0605169 0.1025397 0.3432925 0.0417123 1.110875 0.3124413 0.02473243 0.0178821 1.098023e-07 0.844148 0.2764889 0.06986552 0.0008137215 0.000149062 
619.2786 507 0.09759906 0.07129846 0.1061154 0.4030707 0.04442923 0.9651757 0.3474742 0.02410627 0.01909458 1.013735e-07 1.027819 0.3035199 0.07204022 0.0005847087 0.0001165855 
638.882 508 0.08267239 0.07274675 0.1182867 0.3844446 0.05277054 1.135253 0.3491566 0.02671591 0.01900745 9.764826e-08 1.101195 0.292815 0.06340332 0.0007026388 0.0001525271 
459.2847 509 0.0770346 0.0582385 0.09237614 0.3485917 0.04070265 0.8206736 0.331242 0.01959439 0.01897182 1.050988e-07 0.9454864 0.3648318 0.07131031 0.0006870312 0.0001471031 
613.0389 510 0.1061488 0.07319259 0.08071874 0.3851008 0.04416002 1.146698 0.3366069 0.01859544 0.01506271 1.172529e-07 0.940207 0.3541588 0.05513719 0.0006776664 0.0001334344 
649.1557 511 0.08568207 0.07449944 0.1168535 0.3817353 0.0472467 1.093167 0.3403757 0.0199094 0.01746486 8.01e-08 1.093801 0.2817676 0.05856648 0.0006268982 0.0001224705 
630.4203 512 0.09845531 0.07382581 0.08954424 0.380286 0.03948658 0.7855409 0.3533559 0.02202569 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
630.3594 513 0.1071854 0.07382581 0.08954424 0.380286 0.03948658 0.7855409 0.3533559 0.02202569 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
460.7519 514 0.1071854 0.05687914 0.08954424 0.380286 0.03948658 0.7855409 0.3533559 0.02202569 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
457.4392 515 0.1071854 0.05687914 0.1171842 0.380286 0.03948658 0.7855409 0.3533559 0.02202569 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
456.6103 516 0.1071854 0.05687914 0.1171842 0.2963492 0.03948658 0.7855409 0.3533559 0.02202569 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
456.8647 517 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.7855409 0.3533559 0.02202569 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
458.2674 518 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.3533559 0.02202569 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
457.628 519 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02202569 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
457.7183 520 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02240026 0.01439478 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
457.5083 521 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02240026 0.0193735 9.019768e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
457.1258 522 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02240026 0.0193735 8.01e-08 1.103019 0.3272372 0.05417334 0.0006427642 0.0001400176 
456.9951 523 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02240026 0.0193735 8.01e-08 0.8014398 0.3272372 0.05417334 0.0006427642 0.0001400176 
457.2987 524 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02240026 0.0193735 8.01e-08 0.8014398 0.3071271 0.05417334 0.0006427642 0.0001400176 
457.5423 525 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02240026 0.0193735 8.01e-08 0.8014398 0.3071271 0.05980837 0.0006427642 0.0001400176 
457.1573 526 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02240026 0.0193735 8.01e-08 0.8014398 0.3071271 0.05980837 0.0007559869 0.0001400176 
457.1999 527 0.1071854 0.05687914 0.1171842 0.2963492 0.04032896 0.9969528 0.401335 0.02240026 0.0193735 8.01e-08 0.8014398 0.3071271 0.05980837 0.0007559869 0.0001197234 
587.4223 528 0.1082043 0.06927008 0.1101836 0.3021718 0.05125927 1.077554 0.2777385 0.01809933 0.01468053 1.06077e-07 0.83386 0.3550506 0.06650571 0.0008587677 0.0001553018 
653.8953 529 0.09210468 0.07691856 0.1001882 0.2918738 0.04568208 1.083825 0.3705774 0.02328776 0.01763131 1.050988e-07 1.032785 0.3472281 0.05444999 0.0005779255 0.0001158808 
451.4077 530 0.09887553 0.06345054 0.08207223 0.2739034 0.04659697 0.7896255 0.2957243 0.01794595 0.01596485 8.01e-08 1.106642 0.3166293 0.0561852 0.0005831036 0.0001086314 
660.857 531 0.09971027 0.08063149 0.08408824 0.3940425 0.05355461 0.8583676 0.342436 0.02482884 0.01368838 1.050988e-07 1.130673 0.2728771 0.05209532 0.0008149316 0.0001139287 
615.9563 532 0.1119384 0.07222592 0.09061535 0.2908786 0.0495296 0.8126672 0.3894227 0.01798572 0.01588427 9.117587e-08 0.9453342 0.2654373 0.05637555 0.0006665011 0.000135785 
574.8833 533 0.1024226 0.06733504 0.1186706 0.2717812 0.03698544 0.9767934 0.3681569 0.02227406 0.01445298 9.206032e-08 1.102625 0.2516548 0.05711844 0.000733963 0.0001312855 
451.45 534 0.07524696 0.06007754 0.1195322 0.3046343 0.04278767 1.113266 0.3572588 0.02159397 0.01963107 9.019768e-08 0.83442 0.3627187 0.06188975 0.0008360019 0.0001136158 
457.7583 535 0.1026524 0.05826778 0.1044524 0.2819781 0.04825688 0.9900056 0.4099679 0.0235143 0.01408762 1.106868e-07 1.059843 0.2640121 0.06577811 0.0006819238 0.0001174591 
663.7286 536 0.08599457 0.07939171 0.1018421 0.3223601 0.04154166 0.975734 0.3774566 0.02293236 0.0154899 1.023517e-07 1.08993 0.2966923 0.0556891 0.000746878 0.000118247 
563.2749 537 0.09722743 0.06704653 0.1155216 0.3771461 0.0426558 0.9588174 0.3705186 0.02424014 0.01812208 9.117587e-08 1.046407 0.3031238 0.06542862 0.000726903 0.0001442079 
626.638 538 0.100291 0.07367435 0.0875366 0.3198916 0.03929332 0.7816601 0.3757622 0.02375549 0.01984248 8.01e-08 1.056869 0.3056244 0.05429028 0.0008149018 0.0001519044 
638.4264 539 0.1082407 0.07450567 0.09576052 0.3868683 0.05371402 1.141458 0.3793501 0.02043124 0.01839921 9.019768e-08 1.089838 0.360438 0.06454754 0.000784219 0.0001440663 
461.2066 540 0.08395237 0.05481833 0.1159763 0.2834776 0.0386935 0.9574658 0.3156224 0.01878797 0.01730333 1.050988e-07 0.9958461 0.2766624 0.06582734 0.0006115606 0.0001526258 
546.8411 541 0.08077274 0.06834167 0.09496644 0.2779719 0.050344 0.9456782 0.3985712 0.02390106 0.01470623 1.190687e-07 0.8064263 0.270067 0.05347017 0.0007991364 0.0001166511 
494.4695 542 0.1081722 0.06711057 0.09900559 0.4001944 0.042614 0.8640304 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
493.887 543 0.1027279 0.06711057 0.09900559 0.4001944 0.042614 0.8640304 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
437.563 544 0.1027279 0.0643466 0.09900559 0.4001944 0.042614 0.8640304 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
449.3365 545 0.1027279 0.0643466 0.1172715 0.4001944 0.042614 0.8640304 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
452.4777 546 0.1027279 0.0643466 0.1172715 0.4011824 0.042614 0.8640304 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
447.7079 547 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 0.8640304 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
437.2207 548 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
443.079 549 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
445.1724 550 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.01810163 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
444.5162 551 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.01810163 0.01511479 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
443.936 552 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.01810163 0.01511479 8.186265e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
448.1717 553 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.01810163 0.01511479 8.186265e-08 0.9652174 0.3202173 0.06781976 0.0006746595 0.0001422782 
441.8892 554 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.01810163 0.01511479 8.186265e-08 0.9652174 0.2575035 0.06781976 0.0006746595 0.0001422782 
444.4367 555 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.01810163 0.01511479 8.186265e-08 0.9652174 0.2575035 0.05599147 0.0006746595 0.0001422782 
443.5778 556 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.01810163 0.01511479 8.186265e-08 0.9652174 0.2575035 0.05599147 0.0006498236 0.0001422782 
448.2626 557 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.3493846 0.01810163 0.01511479 8.186265e-08 0.9652174 0.2575035 0.05599147 0.0006498236 0.0001038556 
439.0336 558 0.1027279 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
434.1769 559 0.1027289 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
439.8326 560 0.1027269 0.0643466 0.1172715 0.4011824 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
441.0072 561 0.1027279 0.0643476 0.1172715 0.4011824 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
439.9479 562 0.1027279 0.0643456 0.1172715 0.4011824 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
439.2363 563 0.1027279 0.0643466 0.1172725 0.4011824 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
440.4393 564 0.1027279 0.0643466 0.1172705 0.4011824 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
441.3265 565 0.1027279 0.0643466 0.1172715 0.4011834 0.0460321 1.081478 0.2929397 0.02534821 0.01469212 8.01e-08 0.9710282 0.3202173 0.06781976 0.0006746595 0.0001422782 
